,name,x,y,w,h
2490,000000446069.jpg,289.58,220.29,189.35,61.17
2491,000000446069.jpg,255.5,208.99,54.97,50.54
2492,000000552571.jpg,288.8,230.16,30.14,29.75
2493,000000552571.jpg,335.46,183.44,46.38,66.88
2494,000000552571.jpg,442.05,211.06,57.07,54.25
2495,000000552571.jpg,174.39,237.95,36.84,40.5
2496,000000552571.jpg,77.04,240.47,43.37,62.25
2497,000000552571.jpg,410.25,207.42,17.85,36.45
2498,000000413312.jpg,161.43,65.65,243.23,200.18
2499,000000413312.jpg,387.03,2.16,101.62,76.76
2500,000000118401.jpg,310.14,173.2,81.2,58.55
2501,000000118401.jpg,87.72,170.34,93.13,61.59
2502,000000118401.jpg,397.5,198.33,47.41,32.33
2503,000000118401.jpg,491.31,190.75,38.91,40.86
2504,000000118401.jpg,527.47,189.32,56.37,42.9
2505,000000036481.jpg,56.75,96.24,280.84,282.77
2506,000000036481.jpg,395.87,145.7,134.09,192.6
2507,000000126595.jpg,176.18,105.42,281.5,281.5
2508,000000126595.jpg,609.91,221.48,30.09,116.38
2509,000000200320.jpg,103.25,47.94,164.33,203.67
2510,000000200320.jpg,260.74,136.96,33.42,64.49
2511,000000339591.jpg,138.76,225.84,90.98,99.98
2512,000000339591.jpg,61.33,263.77,97.34,56.87
2513,000000339591.jpg,235.11,297.03,78.06,41.33
2514,000000339591.jpg,259.08,91.46,66.21,73.42
2515,000000339591.jpg,372.07,184.41,47.31,83.49
2516,000000339591.jpg,437.41,191.23,73.28,79.18
2517,000000339591.jpg,416.85,245.28,159.96,89.5
2518,000000339591.jpg,286.92,266.31,53.39,54.99
2519,000000339591.jpg,377.34,137.75,41.33,56.64
2520,000000339591.jpg,199.97,156.56,56.31,100.19
2521,000000339591.jpg,107.26,229.2,58.55,42.86
2522,000000339591.jpg,318.49,155.43,55.35,119.61
2523,000000544395.jpg,307.1,214.84,46.96,45.99
2524,000000544395.jpg,403.29,193.73,86.43,63.93
2525,000000544395.jpg,476.73,198.17,44.69,38.38
2526,000000544395.jpg,547.03,183.24,86.48,60.54
2527,000000544395.jpg,129.73,189.53,68.08,84.98
2528,000000544395.jpg,1.08,207.1,45.3,80.9
2529,000000380557.jpg,42.09,186.56,155.26,123.1
2530,000000380557.jpg,430.21,210.7,171.13,142.81
2531,000000380557.jpg,366.49,114.05,135.13,104.87
2532,000000380557.jpg,271.01,170.43,177.06,88.24
2533,000000380557.jpg,65.21,244.28,51.91,37.19
2534,000000298639.jpg,417.44,206.02,222.2,186.61
2535,000000298639.jpg,11.84,128.02,454.17,264.75
2536,000000298639.jpg,270.36,96.07,35.65,48.97
2537,000000159376.jpg,289.08,79.82,350.56,270.74
2538,000000568979.jpg,78.16,199.27,317.01,266.83
2539,000000568979.jpg,371.06,165.39,110.94,337.98
2540,000000036501.jpg,97.8,129.44,283.32,386.87
2541,000000036501.jpg,374.48,295.69,52.52,152.35
2542,000000036501.jpg,352.68,196.06,73.94,175.49
2543,000000511639.jpg,268.67,135.3,132.42,275.39
2544,000000011931.jpg,319.57,268.54,46.38,47.37
2545,000000347811.jpg,0.1,40.57,343.84,186.64
2546,000000347811.jpg,334.77,152.82,112.17,63.21
2547,000000347811.jpg,416.44,75.15,197.26,134.63
2548,000000347811.jpg,591.24,38.37,48.76,167.89
2549,000000183971.jpg,134.34,51.88,444.27,298.42
2550,000000429741.jpg,249.44,180.38,68.91,124.05
2551,000000536252.jpg,28.91,101.18,558.88,425.18
2552,000000102080.jpg,23.26,92.02,258.56,470.65
2553,000000102080.jpg,109.55,1.44,439.45,454.06
2554,000000429762.jpg,220.7,81.56,231.25,274.43
2555,000000429762.jpg,60.59,18.27,179.84,354.87
2556,000000528067.jpg,96.91,81.56,380.95,282.11
2557,000000257732.jpg,5.85,13.17,570.51,413.49
2558,000000528071.jpg,0.0,45.68,376.99,376.99
2559,000000528071.jpg,349.28,0.96,290.72,420.28
2560,000000028367.jpg,42.38,39.35,316.82,369.29
2561,000000028367.jpg,251.24,183.64,387.45,260.32
2562,000000470745.jpg,228.89,80.3,120.21,217.35
2563,000000126685.jpg,191.64,155.97,364.51,247.59
2564,000000323295.jpg,229.78,163.67,105.31,172.33
2565,000000323295.jpg,49.11,198.24,223.39,135.09
2566,000000323295.jpg,0.0,0.96,160.84,347.53
2567,000000323295.jpg,131.46,1.02,486.49,259.08
2568,000000429791.jpg,193.28,89.65,419.46,233.58
2569,000000429791.jpg,138.18,139.0,165.31,180.12
2570,000000429791.jpg,0.82,0.0,220.75,291.28
2571,000000487139.jpg,121.9,169.42,313.48,262.85
2572,000000487139.jpg,403.19,203.19,209.7,276.81
2573,000000151268.jpg,113.22,168.76,107.82,110.34
2574,000000151268.jpg,107.86,145.05,69.95,40.85
2575,000000151268.jpg,171.98,209.37,85.55,99.43
2576,000000151268.jpg,222.32,178.29,90.15,73.71
2577,000000151268.jpg,309.88,189.0,78.58,80.55
2578,000000151268.jpg,357.54,234.74,73.54,56.05
2579,000000151268.jpg,377.61,165.04,101.54,99.79
2580,000000151268.jpg,421.05,136.26,56.17,44.5
2581,000000151268.jpg,457.7,125.47,45.85,85.49
2582,000000151268.jpg,39.42,203.91,87.26,105.19
2583,000000151268.jpg,585.71,146.7,53.93,97.08
2584,000000151268.jpg,533.93,129.44,91.69,81.98
2585,000000151268.jpg,496.55,155.66,44.23,53.9
2586,000000552681.jpg,116.21,152.07,163.49,183.5
2587,000000552681.jpg,251.4,165.72,189.26,145.94
2588,000000552681.jpg,469.21,168.48,143.31,129.73
2589,000000552681.jpg,44.15,164.13,86.52,128.62
2590,000000429803.jpg,52.78,152.57,261.95,234.13
2591,000000511724.jpg,0.0,7.62,273.46,321.1
2592,000000511724.jpg,443.06,7.62,156.26,294.42
2593,000000511724.jpg,198.63,43.45,168.07,261.66
2594,000000511724.jpg,181.03,156.26,167.7,161.98
2595,000000077548.jpg,230.03,137.18,296.04,204.08
2596,000000216817.jpg,158.21,161.79,373.45,269.06
2597,000000282354.jpg,104.99,40.27,266.07,506.25
2598,000000151282.jpg,217.54,126.18,239.76,191.43
2599,000000151282.jpg,428.51,144.63,157.58,142.84
2600,000000356083.jpg,7.07,217.22,90.58,71.34
2601,000000356083.jpg,84.91,214.23,67.47,78.48
2602,000000356083.jpg,136.67,182.84,143.31,124.11
2603,000000356083.jpg,185.01,177.64,188.69,134.88
2604,000000356083.jpg,357.36,160.3,192.99,145.01
2605,000000356083.jpg,510.3,163.66,114.87,128.21
2606,000000356083.jpg,404.28,248.93,50.17,52.23
2607,000000356083.jpg,292.11,265.48,27.01,42.07
2608,000000052982.jpg,189.84,49.62,330.07,424.99
2609,000000282365.jpg,3.87,86.2,388.39,302.18
2610,000000282365.jpg,4.84,275.31,225.67,152.06
2611,000000241410.jpg,58.61,176.55,148.55,74.66
2612,000000241410.jpg,293.88,171.97,142.85,75.92
2613,000000241410.jpg,511.79,190.01,98.02,59.76
2614,000000241410.jpg,414.35,190.91,64.82,50.63
2615,000000241410.jpg,232.99,193.35,57.44,42.87
2616,000000241410.jpg,49.59,172.21,37.9,27.11
2617,000000241410.jpg,373.97,178.87,44.62,12.41
2618,000000241410.jpg,205.61,200.23,28.08,32.56
2619,000000134918.jpg,80.43,213.2,344.02,246.53
2620,000000569096.jpg,181.91,67.02,342.74,314.02
2621,000000282377.jpg,20.03,30.8,545.7,394.4
2622,000000487191.jpg,517.65,198.97,84.03,81.99
2623,000000487191.jpg,364.23,113.89,79.06,197.64
2624,000000487191.jpg,59.59,61.49,334.81,276.3
2625,000000061209.jpg,0.0,4.86,316.76,468.11
2626,000000061209.jpg,193.29,1.18,446.71,473.55
2627,000000421658.jpg,473.53,165.03,97.08,96.0
2628,000000421658.jpg,495.7,246.02,116.88,102.57
2629,000000421658.jpg,40.23,133.27,464.74,259.42
2630,000000306975.jpg,185.53,105.71,211.41,324.67
2631,000000315178.jpg,187.81,131.66,181.39,125.07
2632,000000315178.jpg,422.88,172.1,60.06,95.05
2633,000000380720.jpg,0.96,117.73,389.58,302.26
2634,000000249649.jpg,250.96,106.7,324.37,230.47
2635,000000249649.jpg,79.21,71.6,185.66,247.84
2636,000000118579.jpg,0.0,0.0,480.0,631.55
2637,000000356147.jpg,476.65,234.33,67.92,82.09
2638,000000356147.jpg,395.07,264.34,49.34,62.12
2639,000000118584.jpg,126.49,191.76,67.29,67.29
2640,000000118584.jpg,174.62,185.19,44.51,69.03
2641,000000118584.jpg,222.72,182.0,57.1,72.24
2642,000000012093.jpg,183.78,133.2,78.07,90.04
2643,000000012093.jpg,259.58,138.41,39.08,76.06
2644,000000372548.jpg,370.08,204.54,172.54,129.15
2645,000000372548.jpg,261.29,246.7,126.63,91.09
2646,000000372548.jpg,173.39,155.89,183.69,179.01
2647,000000372548.jpg,86.21,215.16,129.5,126.91
2648,000000372548.jpg,182.62,201.93,143.73,50.84
2649,000000536390.jpg,67.52,205.64,501.27,157.83
2650,000000536390.jpg,522.04,0.96,117.96,164.1
2651,000000274250.jpg,160.24,166.0,478.82,254.28
2652,000000282442.jpg,2.84,162.16,304.41,223.8
2653,000000577364.jpg,20.75,16.93,609.53,459.88
2654,000000577364.jpg,154.07,257.25,214.83,219.17
2655,000000208730.jpg,297.54,157.62,88.73,128.68
2656,000000208730.jpg,156.14,180.14,105.37,88.2
2657,000000208730.jpg,0.96,140.69,128.29,117.76
2658,000000208730.jpg,511.92,164.75,120.29,84.75
2659,000000208730.jpg,260.79,138.69,180.38,112.53
2660,000000208730.jpg,131.26,149.46,26.97,10.55
2661,000000208730.jpg,188.7,148.05,26.94,10.87
2662,000000208730.jpg,301.18,141.04,109.67,112.28
2663,000000364380.jpg,91.69,177.05,368.77,137.15
2664,000000225121.jpg,284.67,146.66,290.43,244.28
2665,000000225121.jpg,23.99,191.01,65.25,68.13
2666,000000167781.jpg,144.35,66.1,495.31,350.92
2667,000000413543.jpg,263.98,119.02,263.98,322.39
2668,000000225130.jpg,50.5,46.55,530.25,525.52
2669,000000315243.jpg,0.0,2.16,528.54,470.29
2670,000000315243.jpg,368.4,61.49,271.6,412.82
2671,000000102252.jpg,316.18,29.4,170.62,347.99
2672,000000102252.jpg,142.99,152.9,153.54,212.08
2673,000000102252.jpg,15.39,20.04,281.81,341.44
2674,000000102252.jpg,535.52,185.26,95.87,99.48
2675,000000102252.jpg,274.98,239.84,49.18,121.66
2676,000000274286.jpg,202.04,112.88,258.3,242.23
2677,000000274286.jpg,369.65,125.07,257.15,285.85
2678,000000495476.jpg,194.59,196.76,223.43,370.45
2679,000000143221.jpg,0.96,40.2,495.52,351.87
2680,000000159608.jpg,51.42,106.98,560.34,353.62
2681,000000470907.jpg,47.16,17.95,342.13,608.83
2682,000000028540.jpg,191.6,138.77,384.08,341.23
2683,000000028540.jpg,579.89,272.78,43.33,87.06
2684,000000069500.jpg,124.47,80.6,420.35,306.08
2685,000000020355.jpg,316.88,23.78,232.72,397.82
2686,000000020355.jpg,0.96,1.91,170.4,266.13
2687,000000421768.jpg,224.97,0.0,412.59,420.26
2688,000000143245.jpg,38.83,34.61,391.11,463.1
2689,000000143245.jpg,317.13,324.3,144.93,173.64
2690,000000470932.jpg,0.96,1.91,584.49,418.31
2691,000000298900.jpg,72.22,222.09,245.59,86.65
2692,000000298900.jpg,122.82,166.18,149.87,72.86
2693,000000298900.jpg,372.77,156.63,240.11,99.49
2694,000000298900.jpg,287.66,117.83,242.04,113.87
2695,000000298900.jpg,18.95,232.82,86.43,39.68
2696,000000298900.jpg,307.03,194.24,86.8,58.67
2697,000000298900.jpg,270.58,193.25,40.55,33.61
2698,000000298900.jpg,233.72,213.26,77.74,43.24
2699,000000118682.jpg,320.36,2.23,272.9,209.26
2700,000000118682.jpg,151.26,99.76,86.42,92.29
2701,000000053150.jpg,0.0,49.6,489.39,377.4
2702,000000323489.jpg,181.18,115.51,139.44,118.59
2703,000000044964.jpg,50.01,2.4,331.79,419.31
2704,000000044964.jpg,349.56,130.94,247.82,295.03
2705,000000503718.jpg,198.55,241.6,94.26,83.99
2706,000000503718.jpg,281.64,246.88,39.4,57.99
2707,000000503718.jpg,131.59,273.01,27.13,46.69
2708,000000216998.jpg,335.84,181.36,290.75,190.95
2709,000000216998.jpg,29.75,176.56,323.36,220.69
2710,000000323502.jpg,16.75,26.39,519.25,581.97
2711,000000389041.jpg,539.66,234.52,34.97,59.23
2712,000000389041.jpg,345.4,233.9,142.98,131.63
2713,000000389041.jpg,426.1,208.23,84.54,82.53
2714,000000438196.jpg,260.29,148.46,108.94,196.67
2715,000000438196.jpg,256.85,125.53,135.44,76.16
2716,000000438196.jpg,215.35,129.78,47.99,108.66
2717,000000438196.jpg,202.05,158.29,30.06,69.8
2718,000000438196.jpg,234.1,133.41,49.74,65.5
2719,000000085948.jpg,253.48,220.04,289.08,143.47
2720,000000200642.jpg,365.95,202.66,177.48,166.65
2721,000000200642.jpg,117.84,222.16,154.59,150.27
2722,000000200642.jpg,302.02,230.19,78.59,139.14
2723,000000200642.jpg,390.21,274.47,135.97,90.24
2724,000000012240.jpg,306.37,188.93,109.24,215.32
2725,000000208850.jpg,0.0,12.78,427.0,566.65
2726,000000208850.jpg,0.0,173.85,152.45,340.86
2727,000000208850.jpg,72.94,410.37,202.96,211.98
2728,000000470995.jpg,148.13,48.9,220.05,526.38
2729,000000167891.jpg,91.02,171.84,425.49,268.67
2730,000000167891.jpg,51.54,69.09,448.52,248.93
2731,000000159702.jpg,194.48,219.11,221.48,157.2
2732,000000339927.jpg,121.18,37.51,297.16,370.26
2733,000000315352.jpg,417.38,212.52,168.49,66.06
2734,000000315352.jpg,151.36,234.67,89.72,36.81
2735,000000315352.jpg,231.58,215.56,72.59,46.8
2736,000000315352.jpg,323.96,223.46,59.48,38.93
2737,000000315352.jpg,4.52,224.66,85.09,45.2
2738,000000315352.jpg,552.44,214.56,78.02,41.9
2739,000000274399.jpg,66.21,160.24,174.64,176.56
2740,000000274399.jpg,237.54,167.82,243.32,203.88
2741,000000479200.jpg,0.0,139.91,371.3,241.08
2742,000000479200.jpg,365.66,204.94,273.98,184.45
2743,000000552945.jpg,146.46,184.5,438.82,295.5
2744,000000495609.jpg,91.16,177.52,319.53,209.18
2745,000000495609.jpg,299.45,208.51,214.06,176.34
2746,000000495610.jpg,87.76,80.69,383.14,313.3
2747,000000561152.jpg,0.0,141.71,412.82,217.71
2748,000000315407.jpg,181.19,286.8,28.14,28.47
2749,000000315407.jpg,330.95,230.19,24.96,18.92
2750,000000315407.jpg,118.37,296.68,37.02,21.94
2751,000000315407.jpg,56.89,267.41,55.56,26.28
2752,000000315407.jpg,67.12,279.98,50.23,17.71
2753,000000315407.jpg,124.86,281.17,22.63,22.32
2754,000000315407.jpg,158.63,224.2,32.29,21.89
2755,000000315407.jpg,246.4,299.89,41.07,40.11
2756,000000315407.jpg,142.47,213.22,29.49,18.16
2757,000000315407.jpg,152.06,198.8,26.75,14.89
2758,000000315407.jpg,179.7,344.08,66.51,52.38
2759,000000315407.jpg,250.49,262.14,19.67,29.49
2760,000000315407.jpg,210.57,246.54,38.68,31.16
2761,000000315407.jpg,11.0,199.0,304.0,179.0
2762,000000290836.jpg,55.14,160.54,415.13,198.92
2763,000000380949.jpg,1.92,0.0,201.5,407.65
2764,000000380949.jpg,63.05,0.0,433.68,401.3
2765,000000380949.jpg,183.69,58.18,384.68,355.84
2766,000000200727.jpg,214.17,144.16,240.0,279.82
2767,000000200727.jpg,613.88,202.45,26.12,65.31
2768,000000200727.jpg,466.29,209.01,135.98,90.54
2769,000000200727.jpg,50.17,222.59,135.86,118.29
2770,000000200727.jpg,431.02,198.1,91.43,109.93
2771,000000200727.jpg,521.13,197.58,56.72,15.39
2772,000000200727.jpg,575.72,204.23,22.44,29.12
2773,000000200727.jpg,604.76,232.11,12.29,30.21
2774,000000200727.jpg,598.18,206.68,22.44,56.22
2775,000000569379.jpg,173.99,126.55,434.51,189.2
2776,000000274467.jpg,146.94,81.27,299.32,364.63
2777,000000102445.jpg,92.25,39.64,353.16,433.87
2778,000000307246.jpg,302.98,218.22,107.19,84.87
2779,000000307246.jpg,311.64,187.18,89.7,48.47
2780,000000307246.jpg,482.82,103.27,17.18,50.2
2781,000000307246.jpg,206.23,154.18,61.46,67.31
2782,000000307246.jpg,55.89,162.3,43.53,57.43
2783,000000307246.jpg,149.04,269.1,99.48,104.9
2784,000000307246.jpg,267.26,320.21,148.76,49.59
2785,000000307246.jpg,73.96,183.22,115.98,94.97
2786,000000307246.jpg,167.45,111.24,82.31,80.85
2787,000000307246.jpg,110.69,38.29,378.19,237.32
2788,000000307246.jpg,301.1,129.16,88.48,58.68
2789,000000307246.jpg,5.76,136.87,44.4,70.17
2790,000000307246.jpg,478.87,70.54,21.13,61.54
2791,000000307246.jpg,277.0,102.0,152.0,82.0
2792,000000299055.jpg,199.14,62.81,388.7,356.15
2793,000000299055.jpg,2.89,25.49,160.6,127.9
2794,000000200752.jpg,52.97,124.86,182.71,305.95
2795,000000200752.jpg,212.49,102.47,248.09,326.83
2796,000000200752.jpg,404.7,93.0,137.66,314.35
2797,000000487475.jpg,192.92,0.0,372.47,425.0
2798,000000176179.jpg,85.21,38.83,468.14,371.06
2799,000000176179.jpg,538.61,230.56,101.39,68.88
2800,000000118837.jpg,191.07,155.14,32.51,28.47
2801,000000471096.jpg,133.69,135.61,229.87,121.19
2802,000000471096.jpg,355.25,121.32,279.84,160.54
2803,000000471096.jpg,21.11,158.29,128.59,118.04
2804,000000102460.jpg,236.0,134.25,110.76,146.54
2805,000000315453.jpg,116.29,44.66,300.0,305.9
2806,000000233538.jpg,133.82,86.95,263.69,381.24
2807,000000233538.jpg,50.96,206.02,88.84,62.67
2808,000000569415.jpg,102.47,52.93,429.31,368.89
2809,000000069705.jpg,82.81,119.2,266.83,180.31
2810,000000069705.jpg,312.11,111.01,287.22,179.99
2811,000000520272.jpg,267.6,222.79,129.42,163.48
2812,000000520272.jpg,466.98,214.65,172.05,179.12
2813,000000520272.jpg,46.53,221.97,265.44,212.03
2814,000000208984.jpg,318.54,174.14,224.51,129.53
2815,000000208984.jpg,13.43,2.4,374.19,277.28
2816,000000151646.jpg,0.0,104.1,135.72,225.33
2817,000000151646.jpg,108.19,105.27,349.45,224.03
2818,000000471136.jpg,144.84,47.65,415.47,372.59
2819,000000053345.jpg,300.34,125.7,290.74,246.61
2820,000000053345.jpg,128.58,138.84,147.77,222.62
2821,000000176226.jpg,345.35,150.86,234.39,113.45
2822,000000069733.jpg,441.22,151.48,198.06,140.84
2823,000000069733.jpg,267.09,100.52,117.75,195.29
2824,000000069733.jpg,203.86,169.15,145.46,143.47
2825,000000069733.jpg,161.78,86.16,73.72,97.64
2826,000000069733.jpg,0.19,124.87,52.09,181.13
2827,000000004208.jpg,0.18,0.09,245.38,552.19
2828,000000004208.jpg,0.0,136.25,431.89,336.77
2829,000000004208.jpg,125.97,172.56,345.77,266.08
2830,000000200817.jpg,48.84,198.71,289.74,259.77
2831,000000200817.jpg,115.45,95.47,323.04,345.24
2832,000000200817.jpg,345.24,0.77,259.77,410.74
2833,000000200817.jpg,0.0,0.0,120.29,192.89
2834,000000053369.jpg,111.31,62.37,365.59,287.87
2835,000000053369.jpg,439.47,34.61,200.53,386.7
2836,000000053369.jpg,84.91,135.68,115.92,119.86
2837,000000053369.jpg,518.91,186.64,83.29,119.68
2838,000000061564.jpg,103.11,222.51,246.39,168.23
2839,000000061564.jpg,71.28,157.68,233.61,215.01
2840,000000061564.jpg,366.91,123.77,248.92,270.75
2841,000000184446.jpg,7.2,125.33,157.57,193.79
2842,000000184446.jpg,148.65,71.42,137.22,250.62
2843,000000184446.jpg,274.1,70.67,239.72,209.16
2844,000000184446.jpg,326.41,76.1,311.09,236.43
2845,000000184446.jpg,209.14,292.37,263.83,77.71
2846,000000184446.jpg,70.58,260.3,189.64,102.15
2847,000000356478.jpg,133.28,90.23,288.78,248.06
2848,000000405630.jpg,0.0,3.33,422.56,417.02
2849,000000004229.jpg,66.21,121.86,273.47,231.25
2850,000000004229.jpg,271.84,106.85,155.49,174.06
2851,000000004229.jpg,607.4,112.93,31.67,49.49
2852,000000004229.jpg,329.61,192.7,300.75,155.93
2853,000000495753.jpg,40.9,83.95,569.32,389.59
2854,000000274570.jpg,211.42,145.62,302.02,228.67
2855,000000274570.jpg,53.81,21.88,450.94,342.25
2856,000000274570.jpg,0.0,0.0,151.5,362.47
2857,000000364683.jpg,294.08,178.11,214.98,256.48
2858,000000364683.jpg,32.36,167.26,321.44,244.86
2859,000000094353.jpg,113.51,182.72,218.71,404.21
2860,000000094353.jpg,92.75,48.45,290.69,400.05
2861,000000094353.jpg,306.62,289.98,151.93,265.18
2862,000000094353.jpg,315.61,192.41,261.63,347.46
2863,000000094353.jpg,385.38,109.11,138.11,70.44
2864,000000094353.jpg,266.42,61.08,111.07,95.76
2865,000000462997.jpg,295.3,88.0,316.38,438.98
2866,000000462997.jpg,1.32,73.0,155.2,401.17
2867,000000520343.jpg,93.27,154.91,314.26,396.05
2868,000000077979.jpg,331.6,202.34,53.08,39.1
2869,000000077979.jpg,420.48,197.89,74.09,47.5
2870,000000143521.jpg,54.61,199.32,214.33,228.68
2871,000000143521.jpg,429.83,166.21,95.45,212.1
2872,000000143521.jpg,239.06,145.08,210.15,264.12
2873,000000200867.jpg,114.34,2.23,525.66,463.82
2874,000000282791.jpg,457.77,97.6,87.33,83.34
2875,000000282791.jpg,208.34,99.32,38.81,74.2
2876,000000282791.jpg,322.71,87.61,53.44,99.45
2877,000000282791.jpg,500.01,90.18,91.32,92.47
2878,000000282791.jpg,51.66,55.71,159.12,114.1
2879,000000282791.jpg,374.51,78.25,91.0,101.75
2880,000000282791.jpg,339.05,76.49,66.21,110.73
2881,000000282791.jpg,190.78,64.55,103.52,105.03
2882,000000282791.jpg,264.51,77.14,59.5,108.83
2883,000000282791.jpg,161.42,107.49,34.66,56.6
2884,000000094381.jpg,51.23,312.91,17.44,19.69
2885,000000094381.jpg,244.37,322.87,35.69,24.53
2886,000000094381.jpg,121.97,315.89,18.73,36.99
2887,000000094381.jpg,151.86,323.55,28.05,31.0
2888,000000094381.jpg,100.44,312.24,24.19,30.53
2889,000000094381.jpg,217.87,326.93,23.69,22.32
2890,000000094381.jpg,229.96,326.69,24.26,22.12
2891,000000094381.jpg,69.54,311.37,24.81,30.2
2892,000000094381.jpg,180.05,324.9,19.17,26.15
2893,000000094381.jpg,203.44,324.64,20.13,24.71
2894,000000094381.jpg,14.59,307.91,21.99,23.93
2895,000000094381.jpg,193.72,331.43,18.32,20.26
2896,000000094381.jpg,214.2,319.12,17.01,9.27
2897,000000094381.jpg,1.0,293.0,273.0,59.0
2898,000000422063.jpg,226.15,194.76,74.78,86.67
2899,000000422063.jpg,69.97,180.87,72.25,93.57
2900,000000422063.jpg,570.8,195.36,56.3,49.7
2901,000000422063.jpg,522.23,194.08,35.35,43.08
2902,000000422063.jpg,553.52,191.88,21.22,39.11
2903,000000422063.jpg,553.61,226.18,9.04,5.46
2904,000000233647.jpg,45.3,111.85,304.18,347.33
2905,000000233647.jpg,319.67,76.51,145.68,229.47
2906,000000233647.jpg,251.17,258.82,292.85,221.18
2907,000000037041.jpg,48.89,87.94,305.99,511.89
2908,000000053426.jpg,276.45,425.64,95.97,61.03
2909,000000053426.jpg,213.24,372.95,58.5,41.03
2910,000000053426.jpg,398.14,411.3,50.08,55.72
2911,000000053426.jpg,447.28,401.75,32.72,38.5
2912,000000053426.jpg,105.56,465.57,88.5,50.48
2913,000000053426.jpg,319.88,488.05,95.16,58.85
2914,000000053426.jpg,365.46,434.47,42.83,36.76
2915,000000053426.jpg,353.14,463.09,104.37,84.45
2916,000000053426.jpg,423.65,394.88,25.07,34.61
2917,000000053426.jpg,0.01,483.44,94.51,59.95
2918,000000004278.jpg,224.36,218.97,247.01,225.43
2919,000000004278.jpg,68.34,235.16,142.83,112.39
2920,000000004278.jpg,62.56,99.31,293.4,241.62
2921,000000004278.jpg,288.0,175.01,292.31,222.2
2922,000000004278.jpg,354.21,90.34,284.71,213.11
2923,000000004278.jpg,335.66,152.08,138.72,30.17
2924,000000356535.jpg,271.23,78.93,309.7,265.46
2925,000000356535.jpg,81.76,153.92,201.34,190.67
2926,000000413879.jpg,132.96,194.05,129.31,92.2
2927,000000413879.jpg,207.64,173.23,132.85,115.54
2928,000000413879.jpg,281.45,149.34,170.4,117.75
2929,000000110777.jpg,6.38,177.55,323.15,253.23
2930,000000061626.jpg,77.66,212.85,319.28,264.63
2931,000000348348.jpg,31.04,72.57,309.2,342.51
2932,000000176316.jpg,162.41,180.63,103.84,135.06
2933,000000176316.jpg,234.66,97.61,172.14,258.7
2934,000000176316.jpg,529.17,163.38,32.79,27.47
2935,000000176316.jpg,573.61,165.52,28.24,21.46
2936,000000176316.jpg,175.89,151.62,47.02,28.79
2937,000000176316.jpg,460.85,166.25,30.03,23.97
2938,000000176316.jpg,398.99,157.83,29.67,52.3
2939,000000176316.jpg,186.73,158.94,52.95,29.77
2940,000000168129.jpg,94.83,38.13,304.02,291.31
2941,000000553154.jpg,178.54,143.68,155.11,141.81
2942,000000553154.jpg,333.44,202.13,115.14,88.2
2943,000000151758.jpg,351.96,152.29,160.19,217.72
2944,000000151761.jpg,328.39,275.96,208.34,293.89
2945,000000151761.jpg,146.59,100.95,315.29,477.1
2946,000000151761.jpg,357.46,100.19,246.58,373.53
2947,000000323797.jpg,0.0,27.05,362.0,249.9
2948,000000323797.jpg,337.0,112.02,303.0,223.07
2949,000000315607.jpg,131.89,214.59,230.27,169.73
2950,000000315607.jpg,421.37,243.78,169.63,123.48
2951,000000315607.jpg,115.17,166.16,147.56,110.08
2952,000000315607.jpg,570.39,158.62,64.08,62.72
2953,000000487644.jpg,94.04,133.38,358.87,269.63
2954,000000487644.jpg,0.0,137.22,123.78,257.16
2955,000000553189.jpg,79.82,141.12,346.25,240.54
2956,000000569582.jpg,261.0,108.14,163.12,136.25
2957,000000569582.jpg,566.13,0.0,73.87,213.02
2958,000000127214.jpg,0.0,229.49,275.61,369.94
2959,000000127214.jpg,326.88,256.09,100.12,174.5
2960,000000127214.jpg,260.05,285.69,59.23,215.26
2961,000000127214.jpg,0.0,234.95,88.77,333.6
2962,000000520435.jpg,525.73,159.8,56.22,75.06
2963,000000520435.jpg,475.06,173.36,49.13,59.66
2964,000000520435.jpg,135.91,163.96,69.03,76.58
2965,000000536820.jpg,0.0,123.33,61.38,158.49
2966,000000536820.jpg,490.76,122.69,146.37,195.88
2967,000000536820.jpg,143.66,145.43,263.06,131.16
2968,000000168179.jpg,269.66,1.87,370.34,421.28
2969,000000168179.jpg,0.0,2.01,374.38,421.3
2970,000000045306.jpg,79.05,3.37,314.25,297.87
2971,000000045306.jpg,0.0,11.54,78.87,177.93
2972,000000225533.jpg,417.51,267.5,71.37,69.76
2973,000000512254.jpg,115.06,183.65,306.33,442.97
2974,000000512254.jpg,0.47,109.77,214.31,196.49
2975,000000512254.jpg,134.66,56.6,168.15,186.97
2976,000000512254.jpg,279.01,44.58,144.99,161.08
2977,000000512254.jpg,0.0,65.96,164.0,145.98
2978,000000168190.jpg,198.03,27.98,350.85,415.43
2979,000000454912.jpg,152.42,211.32,487.58,144.0
2980,000000184578.jpg,289.19,168.21,330.64,221.71
2981,000000184578.jpg,23.14,147.97,103.14,227.49
2982,000000184578.jpg,0.0,43.11,267.66,203.61
2983,000000184578.jpg,425.58,104.97,214.42,264.44
2984,000000184578.jpg,84.67,87.15,230.33,312.36
2985,000000569613.jpg,73.77,99.75,278.17,211.83
2986,000000569613.jpg,325.9,111.49,296.35,236.32
2987,000000471315.jpg,316.04,176.9,160.72,248.09
2988,000000471315.jpg,248.65,226.49,103.78,201.08
